external_alarm_id,source_system,tag,message,priority,criticality,state,event_time,ack_time,clear_time,plant,area,equipment
ALM-000104,HONEYWELL_DCS,TAG_R0043,Process variable out of range on EQ-004,2,MEDIUM,CLEARED,2024-05-22T03:00:00,2024-05-22T03:27:00,2024-05-22T04:14:00,PLANT_B,AREA_04,EQ-010
ALM-000295,ABB_SCADA,TAG_T0045,Process variable out of range on EQ-008,3,LOW,CLEARED,2024-05-16T07:00:00,2024-05-16T07:26:00,2024-05-16T08:29:00,PLANT_A,AREA_01,EQ-003
ALM-001285,SIEMENS_SCADA,TAG_L0011,Process variable out of range on EQ-017,3,HIGH,CLEARED,2024-05-07T02:00:00,2024-05-07T02:23:00,2024-05-07T03:29:00,PLANT_A,AREA_01,EQ-018
ALM-000843,ABB_SCADA,TAG_G0032,Process variable out of range on EQ-025,3,LOW,ACTIVE,2024-05-19T09:00:00,,,PLANT_B,AREA_01,EQ-003
ALM-001162,ROCKWELL_PLC,TAG_S0044,Process variable out of range on EQ-017,2,MED,ACTIVE,2024-05-21T19:00:00,,,PLANT_B,AREA_01,EQ-013
ALM-000908,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-006,1,MEDIUM,ACKNOWLEDGED,2024-05-20T01:00:00,2024-05-20T01:10:00,,PLANT_B,AREA_02,EQ-023
ALM-001193,ROCKWELL_PLC,TAG_G0032,Process variable out of range on EQ-022,5,LOW,ACKNOWLEDGED,2024-05-25T12:00:00,2024-05-25T12:48:00,,PLANT_A,AREA_02,EQ-015
ALM-001786,ABB_SCADA,TAG_U0046,Process variable out of range on EQ-008,1,MEDIUM,ACKNOWLEDGED,2024-05-12T19:00:00,2024-05-12T19:07:00,,PLANT_B,AREA_03,EQ-003
ALM-000402,ABB_SCADA,TAG_N0039,Process variable out of range on EQ-008,1,LOW,ACTIVE,2024-05-29T16:00:00,,,PLANT_B,AREA_01,EQ-011
ALM-001069,SIEMENS_SCADA,TAG_P0041,Process variable out of range on EQ-026,5,LOW,ACKNOWLEDGED,2024-05-22T18:00:00,2024-05-22T18:29:00,,PLANT_C,AREA_01,EQ-013
ALM-001970,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-005,5,HIGH,ACKNOWLEDGED,2024-05-24T10:00:00,2024-05-24T10:48:00,,PLANT_C,AREA_01,EQ-022
ALM-001768,ABB_SCADA,TAG_B0027,Process variable out of range on EQ-016,1,MEDIUM,SHELVED,2024-05-24T01:00:00,,,PLANT_C,AREA_02,EQ-011
ALM-001502,ABB_SCADA,TAG_E0030,Process variable out of range on EQ-009,1,HIGH,ACKNOWLEDGED,32/13/2024 99:99:99,2024-05-09T08:17:00,,PLANT_C,AREA_02,EQ-016
ALM-001585,ROCKWELL_PLC,TAG_L0011,Process variable out of range on EQ-028,2,LOW,ACKNOWLEDGED,2024-05-25T10:00:00,2024-05-25T10:13:00,,PLANT_C,AREA_02,EQ-011
ALM-001148,HONEYWELL_DCS,  TAG_S0018  ,Process variable out of range on EQ-005,5,MEDIUM,ACKNOWLEDGED,2024-05-31T13:00:00,2024-05-31T13:38:00,,PLANT_A,AREA_03,EQ-009
ALM-000929,SIEMENS_SCADA,TAG_C0028,Process variable out of range on EQ-018,1,HIGH,CLEARED,2024-05-07T04:00:00,2024-05-07T04:56:00,2024-05-07T06:27:00,PLANT_B,AREA_01,EQ-001
ALM-001684,SIEMENS_SCADA,TAG_W0022,Process variable out of range on EQ-015,HIGH,LOW,ACKNOWLEDGED,2024-05-17T07:00:00,2024-05-17T07:23:00,,PLANT_B,AREA_01,EQ-029
ALM-000659,ABB_SCADA,TAG_C0028,Process variable out of range on EQ-010,5,MEDIUM,ACKNOWLEDGED,2024-05-06T20:00:00,2024-05-06T20:37:00,,PLANT_B,AREA_02,EQ-007
ALM-001511,SIEMENS_SCADA,TAG_R0043,Process variable out of range on EQ-005,2,HIGH,ACKNOWLEDGED,2024-05-28T05:00:00,2024-05-28T05:30:00,,PLANT_B,AREA_03,EQ-003
ALM-001757,SIEMENS_SCADA,TAG_F0005,Process variable out of range on EQ-016,3,LOW,ACKNOWLEDGED,2024-05-09T06:00:00,2024-05-09T06:05:00,,PLANT_A,AREA_04,EQ-003
ALM-001939,ABB_SCADA,TAG_D0029,Process variable out of range on EQ-008,4,HIGH,ACKNOWLEDGED,2024-05-04T21:00:00,2024-05-04T21:03:00,,PLANT_B,AREA_01,EQ-003
ALM-000223,ROCKWELL_PLC,TAG_O0040,Process variable out of range on EQ-021,HIGH,MEDIUM,ACKNOWLEDGED,2024-05-11T00:00:00,2024-05-11T00:50:00,,PLANT_C,AREA_03,EQ-021
ALM-001290,HONEYWELL_DCS,TAG_L0011,Process variable out of range on EQ-026,2,LOW,ACTIVE,2024-05-20T06:00:00,,,PLANT_B,AREA_04,EQ-029
ALM-000601,SIEMENS_SCADA,TAG_M0012,Process variable out of range on EQ-005,3,HIGH,CLEARED,2024-05-13T12:00:00,2024-05-13T12:27:00,2024-05-13T12:56:00,PLANT_C,AREA_04,EQ-020
ALM-000165,ROCKWELL_PLC,TAG_F0005,Process variable out of range on EQ-028,3,LOW,ACTIVE,2024-05-08T00:00:00,,,PLANT_B,AREA_04,EQ-023
ALM-000572,ABB_SCADA,TAG_R0017,Process variable out of range on EQ-007,2,HIGH,ACKNOWLEDGED,2024-05-22T02:00:00,2024-05-22T02:16:00,,PLANT_A,AREA_03,EQ-005
ALM-001328,ABB_SCADA,TAG_X0049,Process variable out of range on EQ-005,1,HIGH,ACKNOWLEDGED,2024-05-29T12:00:00,2024-05-29T12:34:00,,PLANT_B,AREA_03,EQ-015
ALM-001864,SIEMENS_SCADA,TAG_W0048,Process variable out of range on EQ-022,4,HIGH,CLEARED,2024-05-27T18:00:00,2024-05-27T18:09:00,2024-05-27T19:54:00,PLANT_A,AREA_01,EQ-001
ALM-000115,ROCKWELL_PLC,TAG_Z0025,Process variable out of range on EQ-022,2,MEDIUM,SHELVED,2024-05-09T04:00:00,,,PLANT_A,AREA_02,EQ-017
ALM-000757,ABB_SCADA,TAG_B0001,Process variable out of range on EQ-013,4,HIGH,UNKNOWN_STATE,2024-05-02T18:00:00,,,PLANT_C,AREA_03,EQ-011
ALM-000769,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-005,4,HIGH,ACTIVE,2024-05-10T15:00:00,,,PLANT_C,AREA_03,EQ-018
ALM-000136,SIEMENS_SCADA,TAG_Q0016,Process variable out of range on EQ-029,5,HIGH,CLEARED,2024-05-06T08:00:00,2024-05-06T08:32:00,2024-05-06T08:51:00,PLANT_B,AREA_04,EQ-012
ALM-000099,HONEYWELL_DCS,TAG_K0010,Process variable out of range on EQ-003,1,HIGH,ACKNOWLEDGED,2024-05-23T07:00:00,2024-05-23T07:59:00,,PLANT_B,AREA_03,EQ-015
ALM-000053,SIEMENS_SCADA,TAG_R0043,Process variable out of range on EQ-030,3,LOW,SHELVED,2024-05-08T22:00:00,,,PLANT_B,AREA_01,EQ-024
ALM-001750,SIEMENS_SCADA,TAG_U0046,Process variable out of range on EQ-005,2,LOW,ACTIVE,2024-05-16T15:00:00,,,PLANT_A,AREA_02,EQ-003
ALM-001862,ROCKWELL_PLC,TAG_N0039,Process variable out of range on EQ-004,4,MEDIUM,CLEARED,2024-05-23T15:00:00,2024-05-23T15:04:00,2024-05-23T16:03:00,PLANT_B,AREA_03,EQ-004
ALM-001687,ABB_SCADA,TAG_J0035,Process variable out of range on EQ-007,3,HIGH,SHELVED,2024-05-25T23:00:00,,,PLANT_C,AREA_02,EQ-020
ALM-000686,ROCKWELL_PLC,TAG_V0047,Process variable out of range on EQ-023,5,LOW,ACTIVE,2024-05-14T14:00:00,,,PLANT_B,AREA_04,EQ-020
ALM-001254,SIEMENS_SCADA,TAG_S0018,Process variable out of range on EQ-015,1,LOW,SHELVED,2024-05-20T16:00:00,,,PLANT_A,AREA_04,EQ-005
ALM-000072,HONEYWELL_DCS,TAG_W0022,Process variable out of range on EQ-025,4,MEDIUM,SHELVED,2024-05-08T07:00:00,,,PLANT_B,AREA_03,EQ-027
ALM-000396,SIEMENS_SCADA,TAG_Z0025,Process variable out of range on EQ-026,3,MEDIUM,ACKNOWLEDGED,2024-05-15T23:00:00,2024-05-15T23:41:00,,PLANT_C,AREA_04,EQ-012
ALM-001369,ABB_SCADA,TAG_O0014,Process variable out of range on EQ-019,4,LOW,SHELVED,2024-05-31T17:00:00,,,PLANT_B,AREA_03,EQ-020
ALM-000167,SIEMENS_SCADA,TAG_Q0016,Process variable out of range on EQ-014,5,MEDIUM,CLEARED,2024-05-13T22:00:00,2024-05-13T22:06:00,2024-05-13T23:06:00,PLANT_C,AREA_01,EQ-013
ALM-000154,ROCKWELL_PLC,TAG_P0015,Process variable out of range on EQ-028,1,MEDIUM,ACKNOWLEDGED,2024-05-30T02:00:00,2024-05-30T02:10:00,,PLANT_C,AREA_03,EQ-004
ALM-000414,SIEMENS_SCADA,TAG_W0022,Process variable out of range on EQ-006,4,HIGH,ACTIVE,2024-05-11T07:00:00,,,PLANT_C,AREA_01,EQ-018
ALM-001032,ROCKWELL_PLC,TAG_R0043,Process variable out of range on EQ-020,1,HIGH,ACTIVE,2024-05-26T04:00:00,,,PLANT_C,AREA_04,EQ-025
ALM-000793,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-020,5,LOW,SHELVED,2024-05-17T17:00:00,,,PLANT_A,AREA_01,EQ-020
ALM-001564,HONEYWELL_DCS,TAG_F0031,Process variable out of range on EQ-023,4,LOW,ACKNOWLEDGED,2024-05-28T01:00:00,2024-05-28T01:37:00,,PLANT_B,AREA_02,EQ-024
ALM-001708,ROCKWELL_PLC,TAG_N0013,Process variable out of range on EQ-003,5,MEDIUM,ACTIVE,2024-05-24T05:00:00,,,PLANT_A,AREA_02,EQ-017
ALM-000240,ABB_SCADA,TAG_I0034,Process variable out of range on EQ-021,5,MEDIUM,SHELVED,2024-05-18T07:00:00,,,PLANT_A,AREA_02,EQ-002
ALM-000809,HONEYWELL_DCS,TAG_K0010,Process variable out of range on EQ-001,5,LOW,UNKNOWN_STATE,2024-05-20T05:00:00,2024-05-20T05:30:00,,PLANT_B,AREA_03,EQ-016
ALM-000129,SIEMENS_SCADA,TAG_M0038,Process variable out of range on EQ-012,2,HIGH,SHELVED,2024-05-12T13:00:00,,,PLANT_B,AREA_03,EQ-024
ALM-001582,SIEMENS_SCADA,TAG_X0049,Process variable out of range on EQ-014,3,low,ACKNOWLEDGED,2024-05-29T06:00:00,2024-05-29T06:12:00,,PLANT_B,AREA_03,EQ-021
ALM-001813,ROCKWELL_PLC,TAG_Y0024,Process variable out of range on EQ-015,3,MEDIUM,CLEARED,2024-05-28T23:00:00,2024-05-28T23:27:00,2024-05-28T23:54:00,PLANT_A,AREA_04,EQ-022
ALM-001859,ROCKWELL_PLC,TAG_U0046,Process variable out of range on EQ-009,5,MEDIUM,ACKNOWLEDGED,2024-05-07T19:00:00,2024-05-07T19:26:00,,PLANT_C,AREA_03,EQ-005
ALM-000801,HONEYWELL_DCS,TAG_B0027,Process variable out of range on EQ-022,5,HIGH,ACTIVE,2024-05-02T00:00:00,,,PLANT_B,AREA_03,EQ-014
ALM-001230,ROCKWELL_PLC,TAG_S0044,Process variable out of range on EQ-029,4,LOW,SHELVED,2024-05-12T12:00:00,,,PLANT_C,AREA_03,EQ-030
ALM-001951,ROCKWELL_PLC,TAG_V0021,Process variable out of range on EQ-021,3,HIGH,SHELVED,2024-05-17T08:00:00,,,PLANT_A,AREA_01,EQ-015
ALM-001053,HONEYWELL_DCS,TAG_I0034,Process variable out of range on EQ-001,2,MEDIUM,ACTIVE,2024-05-24T11:00:00,,,PLANT_B,AREA_04,EQ-006
ALM-001746,ABB_SCADA,TAG_G0032,Process variable out of range on EQ-010,3,HIGH,CLEARED,2024-05-28T20:00:00,2024-05-28T20:47:00,2024-05-28T21:25:00,PLANT_B,AREA_01,EQ-026
ALM-000494,ROCKWELL_PLC,TAG_R0043,Process variable out of range on EQ-020,5,MEDIUM,ACKNOWLEDGED,2024-05-11T01:00:00,2024-05-11T01:07:00,,PLANT_C,AREA_04,EQ-014
ALM-000014,SIEMENS_SCADA,TAG_K0010,Process variable out of range on EQ-021,2,LOW,ACTIVE,2024-05-03T14:00:00,,,PLANT_B,AREA_01,EQ-013
ALM-000003,ROCKWELL_PLC,TAG_P0015,Process variable out of range on EQ-015,5,MEDIUM,ACKNOWLEDGED,2024-05-07T12:00:00,2024-05-07T12:46:00,,PLANT_A,AREA_02,EQ-023
ALM-001009,ROCKWELL_PLC,TAG_Q0016,Process variable out of range on EQ-011,1,MEDIUM,CLEARED,2024-05-15T23:00:00,2024-05-15T23:16:00,2024-05-15T23:34:00,PLANT_C,AREA_02,EQ-003
ALM-001541,HONEYWELL_DCS,TAG_A0026,Process variable out of range on EQ-002,5,HIGH,SHELVED,2024-05-31T02:00:00,,,PLANT_C,AREA_04,EQ-018
ALM-000980,ROCKWELL_PLC,TAG_G0006,Process variable out of range on EQ-026,5,LOW,ACKNOWLEDGED,2024-05-06T13:00:00,2024-05-06T13:16:00,,PLANT_B,AREA_04,EQ-019
ALM-000337,SIEMENS_SCADA,TAG_X0049,Process variable out of range on EQ-008,3,HIGH,ACTIVE,2024-05-10T19:00:00,,,PLANT_B,AREA_02,EQ-018
ALM-001706,SIEMENS_SCADA,TAG_I0008,Process variable out of range on EQ-006,4,HIGH,ACKNOWLEDGED,2024-05-08T02:00:00,2024-05-08T02:05:00,,PLANT_A,AREA_03,EQ-006
ALM-000061,SIEMENS_SCADA,TAG_E0030,Process variable out of range on EQ-005,4,LOW,ACKNOWLEDGED,2024-05-19T19:00:00,2024-05-19T19:59:00,,PLANT_C,AREA_03,EQ-025
ALM-001751,SIEMENS_SCADA,TAG_C0028,Process variable out of range on EQ-026,2,HIGH,ACTIVE,2024-05-02T15:00:00,,,PLANT_A,AREA_01,EQ-013
ALM-000084,ROCKWELL_PLC,TAG_K0036,Process variable out of range on EQ-025,2,LOW,SHELVED,2024-05-21T04:00:00,,,PLANT_B,AREA_04,EQ-015
ALM-001842,ABB_SCADA,TAG_N0013,Process variable out of range on EQ-005,3,HIGH,ACTIVE,2024-05-24T01:00:00,,,PLANT_C,AREA_04,EQ-001
ALM-001283,SIEMENS_SCADA,TAG_O0014,Process variable out of range on EQ-022,4,MEDIUM,SHELVED,2024-05-09T19:00:00,,,PLANT_B,AREA_04,EQ-026
ALM-000557,SIEMENS_SCADA,TAG_W0048,Process variable out of range on EQ-008,4,LOW,ACKNOWLEDGED,2024-05-24T23:00:00,2024-05-24T23:55:00,,PLANT_A,AREA_01,EQ-007
ALM-001043,HONEYWELL_DCS,TAG_A0026,Process variable out of range on EQ-013,5,LOW,CLEARED,2024-05-11T12:00:00,2024-05-11T12:19:00,2024-05-11T14:09:00,PLANT_A,AREA_04,EQ-021
ALM-001741,ABB_SCADA,TAG_H0033,Process variable out of range on EQ-009,5,HIGH,CLEARED,2024-05-31T23:00:00,2024-05-31T23:55:00,2024-06-01T00:32:00,PLANT_B,AREA_03,EQ-029
ALM-000637,SIEMENS_SCADA,TAG_V0047,Process variable out of range on EQ-011,4,HIGH,ACKNOWLEDGED,2024-05-12T13:00:00,2024-05-12T13:47:00,,PLANT_B,AREA_01,EQ-020
ALM-001584,SIEMENS_SCADA,TAG_S0044,Process variable out of range on EQ-010,5,HIGH,SHELVED,2024-05-15T19:00:00,,,PLANT_C,AREA_02,EQ-011
ALM-001631,ABB_SCADA,TAG_P0041,Process variable out of range on EQ-002,2,HIGH,ACTIVE,2024-05-30T08:00:00,,,PLANT_B,AREA_03,EQ-001
ALM-001204,ABB_SCADA,TAG_Q0042,Process variable out of range on EQ-010,1,MEDIUM,SHELVED,2024-05-06T06:00:00,,,PLANT_A,AREA_02,EQ-027
ALM-000493,ROCKWELL_PLC,TAG_M0038,Process variable out of range on EQ-016,5,HIGH,ACTIVE,2024-05-03T08:00:00,,,PLANT_C,AREA_02,EQ-024
ALM-000306,SIEMENS_SCADA,TAG_M0012,Process variable out of range on EQ-014,4,LOW,CLEARED,2024-05-19T08:00:00,2024-05-19T08:07:00,2024-05-19T08:28:00,PLANT_C,AREA_04,EQ-004
ALM-001109,ROCKWELL_PLC,TAG_X0049,Process variable out of range on EQ-011,5,MEDIUM,SHELVED,2024-05-12T16:00:00,,,PLANT_B,AREA_03,EQ-022
ALM-000817,ROCKWELL_PLC,TAG_V0047,Process variable out of range on EQ-029,4,HIGH,ACKNOWLEDGED,2024-05-05T06:00:00,2024-05-05T06:52:00,,PLANT_C,AREA_01,EQ-005
ALM-000547,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-013,4,HIGH,CLEARED,2024-05-14T20:00:00,2024-05-14T21:00:00,2024-05-14T22:03:00,PLANT_A,AREA_01,EQ-007
ALM-001592,ROCKWELL_PLC,TAG_D0003,Process variable out of range on EQ-025,4,LOW,SHELVED,2024-05-25T20:00:00,,,PLANT_C,AREA_04,EQ-008
ALM-001487,SIEMENS_SCADA,TAG_Y0024,Process variable out of range on EQ-001,5,unknown,ACTIVE,2024-05-30T00:00:00,,,PLANT_A,AREA_02,EQ-028
ALM-001728,ABB_SCADA,TAG_D0029,Process variable out of range on EQ-001,2,MEDIUM,SHELVED,2024-05-04T03:00:00,,,PLANT_C,AREA_02,EQ-009
ALM-000516,HONEYWELL_DCS,TAG_K0036,Process variable out of range on EQ-003,5,HIGH,ACKNOWLEDGED,2024-05-14T09:00:00,2024-05-14T09:51:00,,PLANT_B,AREA_04,EQ-013
ALM-000247,HONEYWELL_DCS,TAG_D0029,Process variable out of range on EQ-021,3,LOW,ACTIVE,2024-05-16T20:00:00,,,PLANT_B,AREA_02,EQ-007
ALM-001537,HONEYWELL_DCS,TAG_H0007,Process variable out of range on EQ-008,2,HIGH,SHELVED,2024-05-11T14:00:00,,,PLANT_C,AREA_03,EQ-008
ALM-001938,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-022,5,MEDIUM,CLEARED,2024-05-20T16:00:00,2024-05-20T16:20:00,2024-05-20T18:19:00,PLANT_B,AREA_03,EQ-001
ALM-000690,ABB_SCADA,TAG_T0045,Process variable out of range on EQ-010,3,HIGH,ACKNOWLEDGED,2024-05-04T18:00:00,2024-05-04T18:01:00,,PLANT_B,AREA_03,EQ-017
ALM-000777,ROCKWELL_PLC,TAG_R0017,Process variable out of range on EQ-011,5,MEDIUM,UNKNOWN_STATE,2024-05-16T07:00:00,2024-05-16T07:19:00,2024-05-16T07:50:00,PLANT_A,AREA_01,EQ-024
ALM-000643,ROCKWELL_PLC,TAG_R0017,Process variable out of range on EQ-003,4,LOW,ACTIVE,2024-05-16T11:00:00,,,PLANT_B,AREA_02,EQ-025
ALM-001083,ABB_SCADA,TAG_V0047,Process variable out of range on EQ-011,3,HIGH,ACTIVE,2024-05-16T12:00:00,,,PLANT_A,AREA_01,EQ-030
ALM-001654,SIEMENS_SCADA,TAG_N0039,Process variable out of range on EQ-004,5,LOW,SHELVED,2024-05-19T08:00:00,,,PLANT_A,AREA_01,EQ-004
ALM-000390,SIEMENS_SCADA,TAG_E0004,Process variable out of range on EQ-027,2,HIGH,ACKNOWLEDGED,2024-05-08T21:00:00,2024-05-08T21:08:00,,PLANT_A,AREA_04,EQ-012
ALM-001570,ABB_SCADA,TAG_X0023,Process variable out of range on EQ-016,4,LOW,ACTIVE,2024-05-02T07:00:00,,,PLANT_C,AREA_01,EQ-027
ALM-000299,ABB_SCADA,TAG_X0049,Process variable out of range on EQ-027,4,HIGH,CLEARED,2024-05-20T22:00:00,2024-05-20T22:02:00,2024-05-20T22:33:00,PLANT_B,AREA_02,EQ-019
ALM-001807,ROCKWELL_PLC,TAG_F0005,Process variable out of range on EQ-024,2,HIGH,ACTIVE,2024-05-23T12:00:00,,,PLANT_A,AREA_04,EQ-022
ALM-000366,HONEYWELL_DCS,TAG_G0006,Process variable out of range on EQ-017,2,HIGH,ACTIVE,32/13/2024 99:99:99,,,PLANT_C,AREA_03,EQ-013
ALM-001800,HONEYWELL_DCS,TAG_E0030,Process variable out of range on EQ-013,5,HIGH,SHELVED,,,,PLANT_B,AREA_04,EQ-018
ALM-001377,SIEMENS_SCADA,TAG_K0036,Process variable out of range on EQ-016,2,MEDIUM,SHELVED,2024-05-18T19:00:00,,,PLANT_C,AREA_01,EQ-004
ALM-000202,ABB_SCADA,TAG_T0019,Process variable out of range on EQ-012,1,LOW,ACTIVE,2024-05-04T13:00:00,,,PLANT_B,AREA_03,EQ-004
ALM-000873,ROCKWELL_PLC,TAG_V0021,Process variable out of range on EQ-028,1,LOW,CLEARED,2024-05-03T13:00:00,2024-05-03T13:55:00,2024-05-03T14:55:00,PLANT_A,AREA_04,EQ-009
ALM-001657,HONEYWELL_DCS,TAG_H0007,Process variable out of range on EQ-010,4,HIGH,ACKNOWLEDGED,2024-05-04T08:00:00,2024-05-04T08:02:00,,PLANT_C,AREA_04,EQ-028
ALM-000987,SIEMENS_SCADA,TAG_B0027,Process variable out of range on EQ-021,2,HIGH,SHELVED,2024-05-25T21:00:00,,,PLANT_B,AREA_01,EQ-008
ALM-001811,ROCKWELL_PLC,TAG_P0015,Process variable out of range on EQ-023,1,MEDIUM,UNKNOWN_STATE,2024-05-10T16:00:00,,,PLANT_B,AREA_01,EQ-020
ALM-000031,ABB_SCADA,TAG_E0004,Process variable out of range on EQ-019,5,HIGH,ACKNOWLEDGED,2024-05-27T08:00:00,2024-05-27T08:19:00,,PLANT_C,AREA_03,EQ-002
ALM-001304,HONEYWELL_DCS,TAG_O0040,Process variable out of range on EQ-004,1,HIGH,ACTIVE,,,,PLANT_A,AREA_01,EQ-005
ALM-001699,ABB_SCADA,TAG_H0033,Process variable out of range on EQ-012,1,HIGH,SHELVED,2024-05-23T21:00:00,,,PLANT_A,AREA_04,EQ-006
ALM-000158,ROCKWELL_PLC,TAG_W0022,Process variable out of range on EQ-006,3,MEDIUM,SHELVED,2024-05-16T18:00:00,,,PLANT_C,AREA_03,EQ-025
ALM-001938,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-022,5,MEDIUM,CLEARED,2023/12/12 18:00:00,2024-05-20T16:20:00,2024-05-20T18:19:00,PLANT_B,AREA_03,EQ-001
ALM-001291,ROCKWELL_PLC,TAG_N0039,Process variable out of range on EQ-024,3,MEDIUM,SHELVED,2024-05-28T04:00:00,,,PLANT_C,AREA_01,EQ-020
ALM-000834,SIEMENS_SCADA,TAG_C0028,Process variable out of range on EQ-023,1,HIGH,ACKNOWLEDGED,2024-05-11T06:00:00,2024-05-11T06:09:00,,PLANT_A,AREA_04,EQ-025
ALM-001977,HONEYWELL_DCS,TAG_O0014,Process variable out of range on EQ-014,1,MEDIUM,SHELVED,2024-05-28T20:00:00,,,PLANT_A,AREA_03,EQ-009
ALM-000775,ABB_SCADA,TAG_E0030,Process variable out of range on EQ-025,2,MEDIUM,CLEARED,2024-05-19T13:00:00,2024-05-19T13:56:00,2024-05-19T15:38:00,PLANT_A,AREA_02,EQ-004
ALM-001174,ROCKWELL_PLC,TAG_W0048,Process variable out of range on EQ-011,1,HIGH,ACKNOWLEDGED,2024-05-28T21:00:00,2024-05-28T21:26:00,,PLANT_C,AREA_02,EQ-016
ALM-000784,ROCKWELL_PLC,TAG_B0027,Process variable out of range on EQ-006,3,HIGH,SHELVED,2024-05-09T13:00:00,,,PLANT_B,AREA_02,EQ-026
ALM-001128,ABB_SCADA,TAG_G0032,Process variable out of range on EQ-010,4,HIGH,SHELVED,2024-05-27T14:00:00,,,PLANT_B,AREA_02,EQ-027
ALM-001457,ROCKWELL_PLC,TAG_V0047,Process variable out of range on EQ-013,3,LOW,ACTIVE,2024-05-11T03:00:00,2024-05-11T01:00:00,,PLANT_C,AREA_01,EQ-015
ALM-000192,ROCKWELL_PLC,TAG_O0040,Process variable out of range on EQ-001,1,HIGH,SHELVED,2024-05-25T02:00:00,,,PLANT_B,AREA_02,EQ-027
ALM-000545,HONEYWELL_DCS,TAG_G0006,Process variable out of range on EQ-007,4,LOW,ACTIVE,2024-05-19T05:00:00,,,PLANT_B,AREA_04,EQ-006
ALM-000068,ROCKWELL_PLC,,Process variable out of range on EQ-018,5,LOW,CLEARED,2024-05-04T04:00:00,2024-05-04T04:20:00,2024-05-04T06:01:00,PLANT_A,AREA_04,EQ-008
ALM-001966,HONEYWELL_DCS,TAG_L0037,Process variable out of range on EQ-026,2,MEDIUM,ACTIVE,2024-05-03T03:00:00,,,PLANT_C,AREA_02,EQ-002
ALM-000301,HONEYWELL_DCS,TAG_E0004,Process variable out of range on EQ-004,4,HIGH,ACTIVE,2024-05-21T15:00:00,,,PLANT_A,AREA_03,EQ-020
ALM-001386,ABB_SCADA,TAG_D0029,Process variable out of range on EQ-023,3,MEDIUM,CLEARED,2024-05-16T21:00:00,2024-05-16T21:58:00,2024-05-16T23:52:00,PLANT_C,AREA_03,EQ-028
ALM-001116,HONEYWELL_DCS,TAG_N0039,Process variable out of range on EQ-007,2,LOW,SHELVED,2024-05-17T22:00:00,,,PLANT_C,AREA_01,EQ-005
ALM-000735,SIEMENS_SCADA,TAG_T0019,Process variable out of range on EQ-016,1,HIGH,CLEARED,2024-05-14T04:00:00,2024-05-14T04:52:00,2024-05-14T06:31:00,PLANT_C,AREA_01,EQ-028
ALM-001563,HONEYWELL_DCS,TAG_C0002,Process variable out of range on EQ-008,3,LOW,ACKNOWLEDGED,2024-05-12T07:00:00,2024-05-12T07:10:00,,PLANT_B,AREA_03,EQ-010
ALM-001210,ABB_SCADA,TAG_E0004,Process variable out of range on EQ-018,3,LOW,CLEARED,2024-05-13T21:00:00,2024-05-13T21:31:00,2024-05-13T21:55:00,PLANT_C,AREA_01,EQ-001
ALM-000832,ROCKWELL_PLC,TAG_N0039,Process variable out of range on EQ-017,3,HIGH,CLEARED,2024-05-21T21:00:00,2024-05-21T21:09:00,2024-05-21T22:58:00,PLANT_C,AREA_03,EQ-001
ALM-000773,SIEMENS_SCADA,TAG_N0039,Process variable out of range on EQ-006,4,LOW,ACKNOWLEDGED,32/13/2024 99:99:99,2024-05-20T04:40:00,,PLANT_A,AREA_03,EQ-012
ALM-001606,ROCKWELL_PLC,TAG_K0010,Process variable out of range on EQ-009,2,LOW,ACKNOWLEDGED,2024-05-20T09:00:00,2024-05-20T09:21:00,,PLANT_C,AREA_03,EQ-018
ALM-000769,,TAG_S0018,Process variable out of range on EQ-005,4,HIGH,ACTIVE,2024-05-10T15:00:00,,,PLANT_C,AREA_03,EQ-018
ALM-001648,HONEYWELL_DCS,TAG_S0018,Process variable out of range on EQ-002,4,MEDIUM,ACTIVE,2024-05-18T20:00:00,,,PLANT_A,AREA_04,EQ-014
ALM-001125,ABB_SCADA,TAG_I0034,Process variable out of range on EQ-022,5,LOW,CLEARED,2024-05-13T03:00:00,2024-05-13T03:52:00,2024-05-13T05:23:00,PLANT_A,AREA_01,EQ-013
ALM-000062,ROCKWELL_PLC,TAG_K0036,Process variable out of range on EQ-015,2,LOW,SHELVED,2024-05-26T04:00:00,,,PLANT_B,AREA_04,EQ-009
ALM-000700,SIEMENS_SCADA,TAG_I0034,Process variable out of range on EQ-022,2,HIGH,CLEARED,2024-05-11T07:00:00,2024-05-11T07:10:00,2024-05-11T08:53:00,PLANT_C,AREA_01,EQ-015
ALM-000890,SIEMENS_SCADA,TAG_X0049,Process variable out of range on EQ-002,2,LOW,CLEARED,2024-05-11T03:00:00,2024-05-11T03:30:00,2024-05-11T05:03:00,PLANT_B,AREA_02,EQ-001
ALM-001250,SIEMENS_SCADA,TAG_K0010,Process variable out of range on EQ-028,1,MEDIUM,ACKNOWLEDGED,2024-05-19T03:00:00,2024-05-19T03:45:00,,PLANT_B,AREA_02,EQ-019
